url,직무,회사 이름,위치/근무지,경력,주요업무,자격요건,우대사항,기술스택/툴
https://www.wanted.co.kr/wd/222120,Senior Firmware Engineer in Flight Control,브룩허스트거라지(B GARAGE),경기 성남시,경력 10-25년,"주요업무
• Develop embedded firmware with various MCUs and application processors
• Develop interfaces and controlling firmwares for PMIC, Flight Controller, ESC, Optical flow and RC(Radio Control)
• Bootloader implementation of various products
• Development and implementation of the algorithm of PX4 autopilot with ROS knowledge.
• Collaborate with hardware and software teams within the company","자격요건
• B.S. degree in electrical, electronics, computer science or related fields
• 10+ years of experience in developing embedded systems or mobile robots in the robotics, aviation, automotive, or higher-reliability operating environments.
• Experience in developing communication interfaces(I2C, SPI, UART, CAN, etc.)
• Proficient in C, C++, Python, shell scripts with a strong understanding of various programming languages
• Proficient in computer architecture, embedded software, device drivers, operating systems, and Linux
• Proactive and self-driven individual who thrives in a rapidly changing environment
• Excellent problem-solving skills
• Experience in controlling and implementing interfaces with motors, IMU sensors and camera modules
• Proactive and self-driven individual who thrives in a rapidly changing environment
• Excellent problem-solving skills
• Intermediate or higher proficiency in English to collaborate with U.S. team","우대사항
• M.S. or Ph.D. in electrical, electronics, computer science or other engineering disciplines
• Proficient with ROS and PX4 flight stack algorithms
• Experiences in field testing of mobile robots and aerial vehicles, specifically drones
• Experience in the development of a custom micro flight control unit or extensive customization of the PX4 flight stack
• Experience with flight testing with controller tuning for UAV platforms and post-flight analysis for control response improvements
• Literacy of Linux firmware and Linux-based systems, manufacturing process, and field problems troubleshooting skills","['Confluence', 'JIRA', 'Slack', 'Google Cloud Platform', 'Linux', 'Solidworks', 'RTOS', 'ROS', 'Altium Designer', 'Solidworks Simulation', 'NX Unigraphics']"
https://www.wanted.co.kr/wd/163297,AI DevOps,업스테이지,경기,경력 3-15년,"주요업무
주요 업무
• 업스테이지의 제품 및 서비스(Document AI, LLM)를 통해 B2B 프로젝트 진행시, 고객사 시스템과의 연계 설계/개발 수행
• 프로젝트의 요구사항을 고객을 통해 파악하여 다양한 팀의 협업을 통해 해결할 수 있는 개발 방법 모색 및 개발
• 확장가능한 B2B프로젝트를 위해 배포 프로토콜/개발 방법론 모색 및 개발

근무 형태
• 정규직

*지원자의 민감 정보(연봉 정보, 주민번호 등) 및 고유식별번호는 이력서에 기재하지 않도록 유의해주시기를 바랍니다.
*제출하시는 모든 문서는 반드시 PDF 파일로 업로드해주시기를 바랍니다.","자격요건
• API 설계, 개발 및 유지보수 경력 3~10년 또는 그에 준하는 개발 업무 역량 (인턴쉽 - 정규직 전환형 제외)
• ci/cd 또는 그에 준하는 배포 자동화를 인프라 레벨로 할 수 있는 역량
• 대용량 데이터 처리를 위한 데이터베이스 (Oracle, MariaDB, PostgreSQL 등의 RDBMS 또는 Redis, Cassandra 등의 • NoSQL 시스템) 설계 및 운영 경험
• HTTP, XML/JSON, 웹 보안, 인증/권한 부여 프로토콜을 포함한 웹 기술에 대한 심도있는 지식
• 하나 이상의 스크립트 언어 (Python, Js, Ts 등) 에 대한 이해와 사용 경험
• Docker 에 대한 기본적인 이해와 사용 역량
• 훌륭한 의사 소통 및 다양한 이해 관계자와의 협업 능력","우대사항
• 클라우드 환경 (AWS , GCP, Azure) 에서 서비스를 개발 및 배포한 실무 경험
• k8s 에 대한 기본적인 이해와 사용 경험
• ERP 시스템 인터페이스 정의 및 연동 개발 경험
• Java 에코시스템(Spring, Tomcat)에 대한 이해와 사용 경험
• 간단한 운영 도구를 만들수 있을 정도의 프론트엔드 경험","['Python', 'NLP', 'C++']"
https://www.wanted.co.kr/wd/239644,Research Engineer,엘박스,서울 강남구,경력 3-10년,"주요업무
• 최신 AI 기술(NLP, ML)을 활용하여 엘박스 AI 모듈을 개발하고 성능을 개선합니다.
• 법률 데이터를 분석 하여 엘박스 AI 모듈의 도메인을 확장합니다.
• 배포된 모델의 성능 평가 및 결과 해석을 위한 분석 도구를 개발합니다.
• 연구 성과를 top-tier AI 컨퍼런스에 발표합니다.

[엘박스의 기술 스택]
• PyTorch, PyTorch Lightning, BentoML
• AWS(ECS, EKS, Lambda 등), GCP
• Airflow
• EKS 기반의 Kubernetes, ArgoCD, Helm, Docker
• Github / Jenkins","자격요건
• 주도적으로 일할 수 있는 분
• 딥러닝을 활용한 NLP에 대한 기초지식이 탄탄한 분
• 머신러닝/딥러닝 라이브러리를 활용한 모델링 경험이 있는 분 (PyTorch / Tensorflow / Keras / Scikit-learn 등)
• Git을 활용한 코드 관리 경험이 있는 분","우대사항
• 머신러닝 기술을 상용 서비스에 적용해 본 경험이 있는 분
• 머신러닝/딥러닝 논문을 보고 이해하며 구현해 본 경험이 있는 분
• 최신 딥러닝 논문을 계속 팔로우하고 있는 분
• Top-tier AI 컨퍼런스 출판 기록 및 논문 게재 경험 (예: AAAI, ACL, NAACL, EMNLP 등)","['Pytorch', 'AWS', 'Kubernetes']"
https://www.wanted.co.kr/wd/240633,통합 정산 시스템 개발자,엑심베이,서울 구로구,경력 3-7년,"주요업무
• PG와 관련된 정산, 회계처리 업무에 대한 분석/설계
• 정산, 회계 ERP 관련 프로그램의 개발/개선/운영
• 대외 신고업무를 위한 프로그램 개발/운영
• 프로세스 자동화, 문제해결, 개선을 위한 유관팀 소통 및 협업","자격요건
• 3년 이상의 경력을 보유 하신 분
• 회계 ERP 개발 경험 또는 관심이 있으신 분
• Java Application(Daemon), Spring framework, SpringBoot, JPA 등 개발 경험이 있으신 분
• 주도적으로 업무를 수행하며, 원활한 의사소통이 가능하신 분
• 새로운 기술에 관심이 많고, 도전적이고, 열정이 있는 분","우대사항
• 정산, 회계관련 지식 또는 경험을 보유하신 분
• 통계 및 경영학(부)전공하신 분
• 공인어학 영어성적 보유하신 분",[]
https://www.wanted.co.kr/wd/174586,AI 엔지니어 (자연어처리/컴퓨터비전),드래프티파이,서울 강남구,경력 3-10년,"주요업무
• 다양한 스트리머들의 실시간 게임 방송 영상, 채팅 텍스트, 후원 이벤트 데이터를 활용하여 하이라이트 구간을 자동 추출하기 위한 멀티모달 학습을 진행합니다.
• 수 시간에 이르는 실시간 게임 방송 영상을 하이라이트 쇼츠 영상으로 편집하기 위해 멀티모달 데이터에서 하이라이트 구간을 추출하는 전략을 수립하고 실행합니다.
• 추출 된 하이라이트 쇼츠 영상을 스트리머가 쉽게 파악할 수 있도록 해당 쇼츠 영상에 대한 비디오 캡셔닝 전략을 수립하고 실행합니다.
• ‘플레이스쿼드’ 플랫폼을 통한 멀티모달 데이터 수집 파이프라인 및 학습 데이터를 관리합니다.","자격요건
• (공통) 해외 여행에 결격 사유가 없을 것
• AI 분야 석사 이상 학위 및 관련 분야 경력 보유
• 컴퓨터 비전, 자연어 처리, 멀티모달 학습 중 하나 이상의 분야 경력 보유","우대사항
• AI 분야 학위 및 연구 성과 보유
• 게임 방송 콘텐츠 분야에 대한 높은 관심 혹은 경험
• 데이터 사이언스 관련 경험","['Git', 'Android', 'iOS', 'VueJS', 'Flutter']"
https://www.wanted.co.kr/wd/245040,[네트워크기술팀] C# 개발자,슈어소프트테크,경기 성남시,경력 3년 이상,"주요업무
* 자사 차량 네트워크 검증 자동화 도구 개발
• C# WPF 기반 MWM 구조로 SW 개발
• 차량 네트워크 기술 기반의 자동 평가 기능 개발
• 스크럼 조직을 구성하여 애자일 프로세스로 개발","자격요건
• 관련분야 학사 학위 이상 취득자
• 경력 3년 이상 C# 개발 경력","우대사항
• 차량 CAN(FD), Ethernet, LIN 관련 개발 경험자
• PM, PL 경험자 우대
• 석사 학위 취득자
• 전문연구요원 우대",[]
https://www.wanted.co.kr/wd/148896,금융투자플랫폼 서비스 시니어 백엔드 개발자,퀀팃,서울 영등포구,경력 5-14년,"주요업무
• 금융 플랫폼 서비스 사용자에게 제공되는 모든 부분을 만들어가고 개선합니다.
• 금융 플랫폼 서비스의 사용자 관련 데이터 로직 및 내부 관리에 필요한 다양한 영역을 개발하고 있습니다.
• Python, Django Framework를 기본으로 RDB, Redis, MessageQueue를 사용하고, 다른 효율성을 위해서 FastAPI 같은 다른 라이브러리, Java 언어등을 사용 하고 있습니다.
• 서비스 배포/관리 효율화를 위해 Kubernetes, gitlab CI/CD, GitOps를 기본으로 사용중입니다.","자격요건
• Python Web Framework(Django, FastAPI등)를 이용해서 Web Application 개발/운영을 5년 이상 해본 분.(현재도 경험하고 계시는 분)
• 고객관점에서 생각하고 B2C 서비스 개발 및 런칭, 그리고 이후 유지보수 경험이 있으신 분.","우대사항
• AWS(또는 다른 상용 클라우드)를 사용한 서비스 구성 및 관리 경험이 있으신 분.
• Kubernetes, GitOps 기반 CI/CD를 경험, 혹은 다른 Kubernetes 기반 CI/CD 경험이 있으신 분.
• 서비스를 개발하며 만난 어려운 문제를 끈기있게 해결한 경험이 있는 분.
• 반대로, 명확한 기한 설정과 넓은 사고로 토끼굴에 빠지지 않고, 문제 해결의 목표를 “기한 없는 최고의 해결 책”이 아닌, “현재 최적의 해결책”을 찾고 적용 할 수 있는 분.
• 서비스 오픈 이후에도 지속적으로 유지보수 하고, 서비스 개발 뿐 만아니라 유지보수에서도 다른 성장을 같이 한다고 생각하시는 분.
• 끈기있고 배려심있는 커뮤니케이션과 협업 능력","['Git', 'Github', 'Django', 'iOS', 'CSS', 'HTML', 'JavaScript', 'Python', 'SQL', 'TypeScript', 'AWS', 'Spring Framework', 'Kubernetes', 'FastAPI']"
https://www.wanted.co.kr/wd/256104,AI Engineer (5~10년차),리얼드로우,서울 마포구,경력 5-10년,"주요업무
리얼드로우의 AI Enginneer는 이미지 생성 AI에 대한 새로운 연구를 기반으로 정확한 학습데이터를 규정하고, 적은 학습데이터로 작가의 의도를 정확히 구현하는 모델링을 담당합니다. 때문에 리서치에 대한 탐구와 집착에서 시작하여 연구 결과를 엔지니어링으로 구현할 수 있는 분을 찾고 있습니다.
--
► 주요업무
• 이미지 생성 AI 에 대한 연구를 적용한 모델링 고도화
• Stable Diffusion을 활용한 웹툰 이미지 생성","자격요건
► Tech 팀 기술 스택
• 언어: Python
• 프레임워크: Pytorch, Tensorflow, FastAPI, Gradio, Jupyter Notebook
• 인프라: Linux, Docker, AWS

► 필수 역량
• 이미지 생성 AI 관련 최신 논문의 이해 및 구현 역량이 있는 분
• 도메인 관계없이 개발 경력 5년 이상이신 분

► 지원 예정인 분은 한번 더 확인해주세요.
• Chat GPT로만 코딩하시는 분은 안돼요
• 새로운 업무(언어, 지식습득)에 거부감이 있으신 분은 안돼요
• 영어 실력과 무관히 영어 자료만 보면 딴짓하고 싶은 분은 안돼요","우대사항
• AI 관련 분야 전공자 또는 이에 준하는 유관 업무 경험을 2년 이상 보유한 분
• AI 기반의 서비스 출시 경험 보유자
• 새로운 기술에 관심이 많은 분
• 웹툰에 대한 높은 관심과 애정 보유자
• ..오타쿠시죠? 그럴거라 믿어요.. 제발",[]
https://www.wanted.co.kr/wd/216503,AI Specialist - Senior,샵라이브,서울 강남구,경력 5-16년,"주요업무
ㆍCloud LLM prompt engineering, fine-tunning
ㆍspeech-to-text, video analysis, recommendation, real-time translation 등에 대한 연구 및 서비스 적용","자격요건
ㆍ관련 학과 전공자
ㆍ총 경력 5년 이상, AI 관련 실무 2년 이상
ㆍFine-tunning, RAG 경험자","우대사항
ㆍCloud LLM API를 자유롭게 활용할 수 있는 분
ㆍAI 관련 프로젝트를 리딩하고 서비스를 출시한 경험이 있으신 분
ㆍQuantization, pruning 등 모델 경량화 경험이 있으신 분",[]
https://www.wanted.co.kr/wd/249972,백엔드 개발 (5년 이상),재담미디어,경기 부천시,경력 5-10년,"주요업무
• 개발팀 리더
• 웹툰플랫펌 백엔드 개발 및 인프라 관리","자격요건
• java 언어 개발 경력 5년 이상
• Spring Framework 를 활용한 서비스 개발 / 운영 경험
• JPA / QueryDSL 기반 REST API 서버 개발 경험이 있으신 분
• AWS와 같은 클라우드 기반 시스템 구축 및 운영자동화 경험
• Linux 환경에서의 서비스 개발/운영 경험
• RDBMS를 활용한 개발/운영 경험
• 더 좋은 프로덕트를 만들기 위해 주도적, 적극적으로 시도하시는 분
• 담당하고 있는 개발 프로젝트에 대해 다른 팀원들이 이해할 수 있도록 설명하는 능력을 가지신 분
• 2년 이상 또는 그에 준하는 백엔드 서비스 개발 및 운영 경험이 있으신 분","우대사항
• 컴퓨터 관련 학위 소지자 또는 그에 준하는 컴퓨터 네트워크 및 보안에 대한 이해도가 있으신분
• RESTful한 ZPI 설계 및 개발 경험
• MSA 설계 및 구축 경험
• 모니터링 시스템 구축 경험
• 웹툰 혹은 콘텐츠 서비스 운영 경험
• 부천지사(웹툰 융합센터) 근무 가능하신 분",[]
